comment_count,close_style,user_age,original_price,discount_rate,price,good_rate,sole_material,style,brand,is_plus,is_return,sales,cluster
89,松紧带鞋,38,458,53,243,90,混合鞋底,复古潮鞋,阿迪达斯,1,0,3300,3
2071,魔术贴鞋,40,278,67,186,97,PU中底,日常休闲,鸿星尔克,0,0,18,1
1105,系带设计,47,259,64,166,96,TPR鞋底,潮流高街,安踏运动,0,1,43,2
2061,系带设计,63,1198,52,623,93,橡胶大底,日常休闲,京东京造,0,0,2699,3
228,松紧带鞋,55,118,84,99,90,TPR鞋底,简约百搭,特步男鞋,1,0,1237,1
64,系带设计,42,183,54,99,91,混合鞋底,运动休闲,耐克潮流,1,1,10,2
838,拉链鞋款,60,175,84,147,90,MD发泡底,潮流高街,阿迪达斯,0,0,1228,1
1565,拉链鞋款,47,185,99,183,92,MD发泡底,户外机能,京东京造,0,1,676,2
253,拉链鞋款,42,116,85,99,91,TPR鞋底,简约百搭,特步男鞋,1,0,3,1
795,拉链鞋款,40,484,50,242,98,TPR鞋底,运动休闲,耐克潮流,1,0,4924,3
1182,松紧带鞋,61,180,55,99,96,橡胶大底,复古潮鞋,安踏运动,1,0,3115,1
1117,魔术贴鞋,60,266,53,141,96,EVA轻底,复古潮鞋,特步男鞋,1,0,983,1
3879,套脚款式,57,159,90,143,88,PU中底,运动休闲,其他品牌,1,0,1464,1
5182,套脚款式,48,119,83,99,94,橡胶大底,工装硬朗,阿迪达斯,0,0,808,1
242,魔术贴鞋,42,143,69,99,92,TPR鞋底,复古潮鞋,安踏运动,1,1,2598,2
2070,拉链鞋款,44,241,69,166,97,橡胶大底,简约百搭,京东京造,0,1,585,2
10627,魔术贴鞋,51,110,90,99,100,PU中底,运动休闲,安踏运动,1,1,2728,0
1892,魔术贴鞋,39,332,74,246,97,橡胶大底,复古潮鞋,特步男鞋,0,0,56,1
2087,套脚款式,55,210,86,181,93,混合鞋底,潮流高街,耐克潮流,1,0,33,1
284,魔术贴鞋,57,264,87,230,97,EVA轻底,复古潮鞋,阿迪达斯,1,0,4780,1
611,魔术贴鞋,64,283,58,164,86,TPR鞋底,简约百搭,安踏运动,1,1,256,2
466,拉链鞋款,45,190,52,99,93,EVA轻底,日常休闲,阿迪达斯,0,1,2900,2
3708,系带设计,52,167,98,164,97,橡胶大底,工装硬朗,安踏运动,0,0,2607,1
2983,魔术贴鞋,47,150,66,99,90,混合鞋底,运动休闲,李宁休闲,1,0,1233,1
2367,系带设计,35,119,83,99,93,橡胶大底,潮流高街,鸿星尔克,1,0,1034,1
2089,松紧带鞋,37,220,56,123,96,TPR鞋底,工装硬朗,安踏运动,0,1,2564,2
4458,套脚款式,49,150,66,99,95,PU中底,运动休闲,安踏运动,0,1,538,2
2786,松紧带鞋,41,166,97,161,97,PU中底,潮流高街,回力经典,1,0,556,1
4470,松紧带鞋,53,155,64,99,92,橡胶大底,简约百搭,京东京造,1,1,322,2
496,魔术贴鞋,55,418,55,230,93,混合鞋底,复古潮鞋,斯凯奇潮,0,1,4537,3
2349,拉链鞋款,42,177,69,122,94,TPR鞋底,潮流高街,阿迪达斯,1,1,15,2
1077,魔术贴鞋,46,636,74,471,94,MD发泡底,户外机能,安踏运动,1,1,1194,3
6734,拉链鞋款,41,194,51,99,95,TPR鞋底,日常休闲,其他品牌,1,1,32,2
2953,拉链鞋款,60,110,90,99,98,MD发泡底,户外机能,李宁休闲,0,1,779,2
650,魔术贴鞋,29,132,75,99,88,橡胶大底,简约百搭,特步男鞋,0,0,26,1
822,拉链鞋款,41,181,59,107,95,PU中底,运动休闲,鸿星尔克,0,0,491,1
7150,魔术贴鞋,59,132,75,99,97,EVA轻底,运动休闲,特步男鞋,1,0,40,1
649,套脚款式,53,248,65,161,96,混合鞋底,运动休闲,耐克潮流,0,1,4463,2
2283,系带设计,48,148,95,141,87,EVA轻底,户外机能,鸿星尔克,0,0,304,1
1239,魔术贴鞋,38,312,57,178,95,混合鞋底,运动休闲,鸿星尔克,0,0,233,1
830,套脚款式,43,109,91,99,90,MD发泡底,日常休闲,耐克潮流,0,0,1093,1
1479,套脚款式,44,129,77,99,92,橡胶大底,日常休闲,回力经典,1,1,983,2
716,系带设计,46,317,82,260,95,TPR鞋底,工装硬朗,李宁休闲,0,0,3746,1
82,松紧带鞋,53,198,84,166,96,橡胶大底,工装硬朗,特步男鞋,0,1,831,2
198,松紧带鞋,49,385,53,204,94,混合鞋底,潮流高街,李宁休闲,0,1,68,3
316,套脚款式,43,310,77,239,91,橡胶大底,潮流高街,耐克潮流,1,0,628,1
2846,松紧带鞋,48,182,62,113,91,TPR鞋底,潮流高街,李宁休闲,0,1,739,2
1782,松紧带鞋,51,219,77,169,95,MD发泡底,日常休闲,特步男鞋,0,0,1030,1
3886,松紧带鞋,55,112,88,99,94,橡胶大底,运动休闲,阿迪达斯,1,0,1053,1
303,系带设计,59,187,53,99,95,EVA轻底,日常休闲,阿迪达斯,1,0,1254,1
1611,拉链鞋款,40,213,55,117,96,TPR鞋底,工装硬朗,回力经典,1,1,872,2
1121,系带设计,53,261,80,209,93,PU中底,潮流高街,鸿星尔克,0,1,1441,2
753,魔术贴鞋,49,126,86,108,92,橡胶大底,复古潮鞋,鸿星尔克,1,1,1066,2
2132,套脚款式,55,112,88,99,89,PU中底,运动休闲,京东京造,0,1,910,2
3419,套脚款式,38,156,70,109,93,EVA轻底,复古潮鞋,耐克潮流,0,0,970,1
487,套脚款式,52,225,67,151,90,TPR鞋底,运动休闲,安踏运动,0,1,1247,2
141,套脚款式,50,129,93,120,92,混合鞋底,潮流高街,京东京造,0,1,1267,2
799,套脚款式,49,136,73,99,86,混合鞋底,复古潮鞋,阿迪达斯,0,1,122,2
1297,魔术贴鞋,46,148,88,130,100,混合鞋底,工装硬朗,鸿星尔克,0,0,608,1
3931,魔术贴鞋,46,162,98,159,95,MD发泡底,工装硬朗,阿迪达斯,0,1,3101,2
4239,魔术贴鞋,33,226,53,120,99,EVA轻底,简约百搭,李宁休闲,0,0,1156,1
1205,魔术贴鞋,46,160,62,99,91,橡胶大底,简约百搭,特步男鞋,0,0,1063,1
1306,系带设计,36,257,76,195,97,PU中底,日常休闲,阿迪达斯,1,1,520,2
2171,魔术贴鞋,36,157,63,99,89,MD发泡底,复古潮鞋,斯凯奇潮,0,1,25,2
1805,拉链鞋款,45,486,76,369,92,TPR鞋底,运动休闲,斯凯奇潮,1,0,1315,3
111,系带设计,58,115,86,99,91,MD发泡底,复古潮鞋,特步男鞋,0,1,816,2
153,拉链鞋款,55,214,81,173,99,PU中底,简约百搭,阿迪达斯,0,1,1460,2
693,套脚款式,41,335,66,221,90,TPR鞋底,运动休闲,耐克潮流,1,0,50,1
1478,拉链鞋款,45,108,92,99,96,TPR鞋底,日常休闲,斯凯奇潮,1,1,414,2
704,系带设计,20,143,99,142,96,TPR鞋底,潮流高街,安踏运动,0,0,122,1
2005,魔术贴鞋,40,284,82,233,94,混合鞋底,简约百搭,李宁休闲,0,0,342,1
2187,魔术贴鞋,48,362,50,181,94,橡胶大底,复古潮鞋,京东京造,1,0,243,1
3522,套脚款式,39,325,92,299,91,EVA轻底,户外机能,斯凯奇潮,0,0,956,3
226,系带设计,48,224,62,139,98,EVA轻底,户外机能,回力经典,0,0,399,1
7234,松紧带鞋,35,103,96,99,96,PU中底,复古潮鞋,鸿星尔克,0,1,1211,2
3052,系带设计,55,309,91,281,91,TPR鞋底,运动休闲,斯凯奇潮,0,0,575,1
371,松紧带鞋,44,160,78,125,92,混合鞋底,复古潮鞋,特步男鞋,1,0,767,1
3180,魔术贴鞋,41,314,69,217,99,TPR鞋底,简约百搭,李宁休闲,1,1,32,2
18119,松紧带鞋,62,410,62,254,85,MD发泡底,户外机能,安踏运动,0,0,10,0
128,系带设计,43,146,97,142,86,橡胶大底,简约百搭,特步男鞋,1,0,111,1
315,系带设计,53,201,70,141,97,PU中底,简约百搭,特步男鞋,1,1,14,2
431,套脚款式,46,359,94,337,91,EVA轻底,工装硬朗,阿迪达斯,0,1,4065,3
5336,系带设计,37,185,61,113,100,橡胶大底,工装硬朗,回力经典,1,0,3514,1
209,松紧带鞋,41,260,57,148,91,EVA轻底,复古潮鞋,回力经典,1,1,1094,2
1265,魔术贴鞋,65,652,62,404,96,橡胶大底,潮流高街,安踏运动,0,1,190,3
2736,松紧带鞋,35,136,90,122,96,橡胶大底,简约百搭,阿迪达斯,0,1,4441,2
514,拉链鞋款,48,168,59,99,92,混合鞋底,复古潮鞋,其他品牌,1,0,1334,1
1880,系带设计,48,110,90,99,98,混合鞋底,复古潮鞋,特步男鞋,1,0,450,1
5087,套脚款式,47,180,55,99,91,橡胶大底,日常休闲,安踏运动,0,0,25,1
1002,魔术贴鞋,55,115,86,99,96,混合鞋底,工装硬朗,其他品牌,1,1,1172,2
2348,套脚款式,36,110,90,99,91,PU中底,简约百搭,阿迪达斯,0,0,599,1
254,系带设计,50,200,100,200,96,TPR鞋底,潮流高街,特步男鞋,1,0,1100,1
3996,套脚款式,51,177,56,99,91,MD发泡底,复古潮鞋,京东京造,0,1,4583,2
783,套脚款式,41,110,90,99,91,MD发泡底,潮流高街,京东京造,1,0,4977,1
971,魔术贴鞋,31,305,76,232,99,MD发泡底,日常休闲,其他品牌,0,1,25,2
1780,套脚款式,56,108,92,99,95,PU中底,工装硬朗,京东京造,0,0,1418,1
1589,系带设计,59,127,94,119,96,EVA轻底,运动休闲,阿迪达斯,0,0,1222,1
4607,拉链鞋款,50,109,91,99,98,混合鞋底,户外机能,耐克潮流,0,1,3383,2
2267,拉链鞋款,55,103,96,99,91,EVA轻底,复古潮鞋,回力经典,0,0,12,1
339,套脚款式,55,275,65,179,92,混合鞋底,工装硬朗,京东京造,0,0,146,1
789,松紧带鞋,50,198,50,99,94,PU中底,复古潮鞋,京东京造,0,0,822,1
293,松紧带鞋,48,138,72,99,96,MD发泡底,简约百搭,斯凯奇潮,1,0,1148,1
347,套脚款式,31,365,91,332,91,EVA轻底,工装硬朗,阿迪达斯,1,1,785,3
3163,松紧带鞋,55,105,94,99,94,橡胶大底,工装硬朗,安踏运动,1,0,965,1
7415,魔术贴鞋,59,194,83,161,93,TPR鞋底,简约百搭,其他品牌,1,1,34,2
541,系带设计,55,157,88,138,97,橡胶大底,日常休闲,安踏运动,0,0,1360,1
675,拉链鞋款,48,234,76,178,99,混合鞋底,复古潮鞋,京东京造,0,1,317,2
595,松紧带鞋,45,245,84,206,96,橡胶大底,简约百搭,鸿星尔克,0,1,87,2
2268,套脚款式,48,150,66,99,92,混合鞋底,户外机能,特步男鞋,0,1,420,2
2301,松紧带鞋,47,239,92,220,93,橡胶大底,简约百搭,安踏运动,1,1,1141,2
1487,松紧带鞋,50,114,87,99,93,TPR鞋底,工装硬朗,李宁休闲,1,1,414,2
2949,松紧带鞋,50,243,67,163,91,EVA轻底,工装硬朗,回力经典,1,1,2207,2
7847,松紧带鞋,34,157,63,99,97,EVA轻底,潮流高街,回力经典,1,0,11,1
100,拉链鞋款,53,484,57,276,100,PU中底,户外机能,回力经典,1,1,0,3
579,魔术贴鞋,46,436,94,410,92,橡胶大底,运动休闲,鸿星尔克,1,1,30,3
494,套脚款式,54,109,93,101,90,橡胶大底,潮流高街,回力经典,1,1,67,2
299,拉链鞋款,47,273,99,270,96,PU中底,潮流高街,京东京造,1,0,1127,1
999,系带设计,48,143,69,99,94,EVA轻底,简约百搭,京东京造,1,0,7,1
5289,魔术贴鞋,47,198,50,99,90,MD发泡底,运动休闲,耐克潮流,0,1,50,2
3346,系带设计,35,111,89,99,91,EVA轻底,复古潮鞋,斯凯奇潮,1,0,807,1
206,系带设计,47,122,81,99,95,MD发泡底,简约百搭,斯凯奇潮,1,0,724,1
2841,魔术贴鞋,46,258,93,240,99,EVA轻底,简约百搭,鸿星尔克,0,0,243,1
391,拉链鞋款,58,134,74,99,90,PU中底,简约百搭,斯凯奇潮,0,0,14,1
480,魔术贴鞋,50,165,60,99,93,MD发泡底,潮流高街,阿迪达斯,1,1,3995,2
1670,套脚款式,28,151,72,109,93,PU中底,运动休闲,京东京造,1,0,1405,1
1362,拉链鞋款,47,260,73,190,91,EVA轻底,复古潮鞋,安踏运动,0,0,845,1
335,系带设计,57,271,52,141,96,TPR鞋底,运动休闲,安踏运动,0,0,21,1
90,松紧带鞋,56,173,79,137,95,PU中底,户外机能,鸿星尔克,1,0,633,1
4969,系带设计,57,186,99,184,98,橡胶大底,日常休闲,特步男鞋,0,1,16,2
2476,魔术贴鞋,42,119,83,99,90,EVA轻底,运动休闲,安踏运动,0,0,1286,1
1453,松紧带鞋,40,99,100,99,86,TPR鞋底,复古潮鞋,特步男鞋,0,1,4199,2
1108,拉链鞋款,61,341,73,249,93,橡胶大底,户外机能,京东京造,0,1,49,3
253,松紧带鞋,53,193,85,164,97,橡胶大底,运动休闲,京东京造,1,1,1039,2
708,魔术贴鞋,47,124,80,99,95,EVA轻底,简约百搭,李宁休闲,1,0,613,1
1064,拉链鞋款,39,188,84,158,92,橡胶大底,潮流高街,特步男鞋,0,0,635,1
366,魔术贴鞋,44,174,76,132,87,EVA轻底,工装硬朗,其他品牌,1,1,1280,2
574,松紧带鞋,60,106,93,99,99,EVA轻底,运动休闲,回力经典,0,0,714,1
1120,魔术贴鞋,35,168,93,156,91,混合鞋底,运动休闲,鸿星尔克,1,1,2,2
1809,拉链鞋款,49,635,52,330,92,橡胶大底,户外机能,安踏运动,1,1,924,3
817,套脚款式,43,124,96,119,96,橡胶大底,户外机能,斯凯奇潮,0,0,87,1
2155,魔术贴鞋,49,102,97,99,97,橡胶大底,复古潮鞋,阿迪达斯,0,1,160,2
3734,拉链鞋款,43,298,80,238,85,EVA轻底,运动休闲,李宁休闲,1,0,467,1
585,拉链鞋款,41,120,87,104,100,MD发泡底,简约百搭,阿迪达斯,1,1,1492,2
3353,松紧带鞋,44,268,53,142,95,混合鞋底,潮流高街,耐克潮流,1,1,2919,2
3891,松紧带鞋,33,153,66,101,85,混合鞋底,工装硬朗,特步男鞋,1,0,39,1
1614,系带设计,61,108,92,99,98,MD发泡底,日常休闲,京东京造,0,0,1176,1
3131,套脚款式,48,195,63,123,94,EVA轻底,户外机能,特步男鞋,1,1,788,2
516,套脚款式,36,253,68,172,95,橡胶大底,工装硬朗,耐克潮流,1,1,1391,2
1143,魔术贴鞋,52,150,100,150,94,TPR鞋底,日常休闲,鸿星尔克,0,0,1130,1
2558,系带设计,48,544,82,446,95,TPR鞋底,日常休闲,耐克潮流,0,0,4091,3
694,松紧带鞋,61,121,82,99,92,EVA轻底,运动休闲,特步男鞋,0,0,4693,1
521,拉链鞋款,49,142,100,142,93,橡胶大底,运动休闲,斯凯奇潮,1,0,4751,1
308,套脚款式,44,108,96,104,92,橡胶大底,户外机能,斯凯奇潮,1,0,609,1
100,拉链鞋款,44,126,96,121,93,橡胶大底,复古潮鞋,回力经典,0,0,1498,1
246,系带设计,34,134,76,102,100,混合鞋底,简约百搭,其他品牌,0,0,218,1
1604,魔术贴鞋,40,168,59,99,92,橡胶大底,工装硬朗,其他品牌,1,1,3977,2
57,魔术贴鞋,31,160,62,99,97,PU中底,复古潮鞋,安踏运动,0,0,33,1
1275,魔术贴鞋,51,153,86,132,94,PU中底,工装硬朗,安踏运动,0,0,29,1
1801,系带设计,35,152,93,141,92,PU中底,复古潮鞋,耐克潮流,0,1,467,2
3138,松紧带鞋,56,620,86,533,92,橡胶大底,简约百搭,安踏运动,1,1,3551,3
11649,系带设计,36,125,79,99,97,PU中底,日常休闲,李宁休闲,1,0,779,0
149,系带设计,43,122,81,99,98,MD发泡底,工装硬朗,京东京造,1,1,4658,2
2785,魔术贴鞋,40,132,75,99,94,TPR鞋底,简约百搭,耐克潮流,1,1,1037,2
1047,魔术贴鞋,45,189,93,176,93,EVA轻底,简约百搭,阿迪达斯,0,0,504,1
600,系带设计,49,151,80,121,98,MD发泡底,运动休闲,安踏运动,0,1,1372,2
81,拉链鞋款,56,191,82,157,100,橡胶大底,潮流高街,阿迪达斯,0,1,259,2
880,拉链鞋款,57,121,82,99,96,混合鞋底,运动休闲,回力经典,0,1,1174,2
232,魔术贴鞋,55,190,81,154,92,混合鞋底,潮流高街,鸿星尔克,0,1,4618,2
1834,松紧带鞋,42,194,87,169,90,EVA轻底,简约百搭,回力经典,1,1,1420,2
1165,魔术贴鞋,52,179,68,122,92,PU中底,潮流高街,京东京造,0,1,3908,2
2590,魔术贴鞋,45,153,83,127,96,PU中底,日常休闲,阿迪达斯,0,1,1014,2
289,魔术贴鞋,60,121,82,99,92,EVA轻底,潮流高街,鸿星尔克,1,1,67,2
3815,松紧带鞋,36,140,75,105,96,橡胶大底,工装硬朗,鸿星尔克,1,1,324,2
2943,松紧带鞋,32,249,67,167,97,橡胶大底,简约百搭,阿迪达斯,0,0,19,1
2862,系带设计,44,167,72,120,91,橡胶大底,工装硬朗,鸿星尔克,1,0,10,1
411,系带设计,45,161,76,122,96,EVA轻底,日常休闲,耐克潮流,1,1,29,2
1057,松紧带鞋,49,357,90,321,99,橡胶大底,日常休闲,耐克潮流,0,0,1425,3
381,魔术贴鞋,53,243,53,129,94,混合鞋底,简约百搭,其他品牌,0,0,1135,1
802,魔术贴鞋,47,308,51,157,93,TPR鞋底,简约百搭,京东京造,0,1,432,2
1248,套脚款式,60,162,77,125,96,橡胶大底,潮流高街,李宁休闲,0,0,2574,1
2811,系带设计,44,127,100,127,90,MD发泡底,运动休闲,京东京造,0,1,800,2
885,系带设计,59,201,87,175,91,橡胶大底,运动休闲,李宁休闲,1,0,36,1
4510,魔术贴鞋,43,562,50,281,95,EVA轻底,潮流高街,回力经典,1,1,1069,3
2368,魔术贴鞋,60,770,63,485,93,橡胶大底,简约百搭,安踏运动,0,0,4735,3
93,系带设计,39,360,77,277,99,EVA轻底,潮流高街,回力经典,0,0,4551,3
3454,松紧带鞋,55,148,77,114,93,MD发泡底,复古潮鞋,耐克潮流,0,1,5,2
699,拉链鞋款,61,141,70,99,90,PU中底,复古潮鞋,特步男鞋,0,1,750,2
2207,系带设计,20,377,56,211,96,橡胶大底,潮流高街,耐克潮流,1,0,174,3
243,系带设计,44,108,92,99,95,TPR鞋底,日常休闲,回力经典,0,0,48,1
645,套脚款式,51,214,81,173,100,橡胶大底,运动休闲,安踏运动,0,1,487,2
855,拉链鞋款,50,134,74,99,93,混合鞋底,简约百搭,京东京造,0,0,34,1
1142,系带设计,35,207,56,116,90,TPR鞋底,复古潮鞋,鸿星尔克,0,1,8,2
1560,拉链鞋款,61,109,91,99,98,EVA轻底,潮流高街,鸿星尔克,0,1,924,2
415,套脚款式,38,400,63,252,99,PU中底,潮流高街,斯凯奇潮,1,1,46,3
1839,套脚款式,48,127,86,109,99,PU中底,运动休闲,李宁休闲,1,0,17,1
1062,松紧带鞋,51,162,61,99,94,EVA轻底,简约百搭,特步男鞋,1,1,46,2
5014,系带设计,61,229,62,142,86,橡胶大底,复古潮鞋,阿迪达斯,1,0,1393,1
1324,套脚款式,29,110,90,99,88,EVA轻底,日常休闲,斯凯奇潮,0,1,218,2
1854,套脚款式,56,146,68,99,94,EVA轻底,运动休闲,斯凯奇潮,1,1,1024,2
2871,魔术贴鞋,45,152,65,99,91,MD发泡底,简约百搭,安踏运动,1,0,48,1
828,套脚款式,48,116,85,99,99,EVA轻底,复古潮鞋,耐克潮流,1,1,40,2
600,魔术贴鞋,48,191,57,109,96,TPR鞋底,户外机能,京东京造,0,1,1272,2
2212,魔术贴鞋,39,236,67,158,91,MD发泡底,工装硬朗,鸿星尔克,1,0,16,1
38000,魔术贴鞋,52,123,100,123,96,MD发泡底,运动休闲,其他品牌,1,0,1342,0
1983,套脚款式,45,178,81,144,95,橡胶大底,简约百搭,京东京造,0,0,832,1
160,套脚款式,48,183,72,132,97,PU中底,工装硬朗,阿迪达斯,0,1,1416,2
11985,拉链鞋款,46,313,97,304,97,MD发泡底,简约百搭,特步男鞋,0,0,41,0
372,套脚款式,40,195,98,191,86,MD发泡底,工装硬朗,阿迪达斯,0,0,684,1
2884,松紧带鞋,39,589,85,501,98,混合鞋底,户外机能,回力经典,0,0,2984,3
3669,拉链鞋款,38,108,92,99,90,橡胶大底,工装硬朗,耐克潮流,1,1,503,2
425,系带设计,44,187,53,99,96,PU中底,工装硬朗,鸿星尔克,0,1,28,2
2254,拉链鞋款,49,121,82,99,93,TPR鞋底,运动休闲,回力经典,0,0,1429,1
1945,套脚款式,56,346,63,218,99,混合鞋底,运动休闲,安踏运动,0,1,832,2
403,魔术贴鞋,45,247,55,136,92,PU中底,日常休闲,耐克潮流,1,0,1401,1
492,套脚款式,62,183,63,115,90,TPR鞋底,简约百搭,李宁休闲,0,0,1315,1
248,拉链鞋款,48,100,99,99,94,TPR鞋底,工装硬朗,其他品牌,0,1,420,2
593,松紧带鞋,36,155,64,99,90,PU中底,潮流高街,其他品牌,0,1,1113,2
599,系带设计,54,165,60,99,94,TPR鞋底,复古潮鞋,阿迪达斯,0,0,1426,1
8457,松紧带鞋,51,143,95,136,92,混合鞋底,复古潮鞋,斯凯奇潮,1,0,732,1
654,系带设计,23,129,77,99,96,TPR鞋底,简约百搭,其他品牌,1,1,41,2
411,系带设计,39,248,52,129,92,混合鞋底,工装硬朗,其他品牌,1,0,1033,1
1682,拉链鞋款,58,157,63,99,93,EVA轻底,简约百搭,李宁休闲,0,1,3846,2
1634,拉链鞋款,52,355,83,295,94,EVA轻底,日常休闲,安踏运动,1,0,17,3
1362,套脚款式,51,183,98,179,98,混合鞋底,工装硬朗,阿迪达斯,0,0,1003,1
538,系带设计,37,146,68,99,89,MD发泡底,工装硬朗,特步男鞋,0,1,1066,2
304,松紧带鞋,51,149,84,125,93,EVA轻底,运动休闲,阿迪达斯,1,1,1437,2
2693,套脚款式,50,186,94,175,91,TPR鞋底,运动休闲,京东京造,1,0,1057,1
4875,系带设计,47,163,89,145,93,混合鞋底,简约百搭,京东京造,0,1,408,2
3015,拉链鞋款,36,505,60,303,91,混合鞋底,潮流高街,回力经典,1,1,730,3
2347,套脚款式,46,287,69,198,97,PU中底,复古潮鞋,鸿星尔克,0,1,283,2
2288,套脚款式,55,143,69,99,95,PU中底,运动休闲,其他品牌,0,0,41,1
5362,拉链鞋款,35,175,79,138,97,TPR鞋底,潮流高街,安踏运动,0,0,905,1
167,套脚款式,34,264,83,219,96,橡胶大底,户外机能,阿迪达斯,0,1,79,2
1713,套脚款式,30,136,88,120,90,PU中底,户外机能,李宁休闲,0,0,212,1
86,系带设计,47,330,66,218,94,混合鞋底,复古潮鞋,阿迪达斯,1,1,36,2
189,系带设计,50,146,71,104,90,MD发泡底,潮流高街,耐克潮流,1,1,10,2
3016,魔术贴鞋,50,213,69,147,93,TPR鞋底,运动休闲,斯凯奇潮,0,1,712,2
747,拉链鞋款,54,204,52,106,91,PU中底,户外机能,阿迪达斯,1,1,9,2
547,魔术贴鞋,47,230,98,225,92,EVA轻底,潮流高街,回力经典,1,0,1342,1
2703,魔术贴鞋,42,155,95,147,90,橡胶大底,简约百搭,阿迪达斯,0,0,542,1
555,套脚款式,54,119,83,99,99,PU中底,运动休闲,其他品牌,1,1,907,2
844,拉链鞋款,47,213,70,149,97,TPR鞋底,复古潮鞋,特步男鞋,0,0,0,1
764,拉链鞋款,40,124,80,99,93,橡胶大底,日常休闲,耐克潮流,1,0,387,1
378,松紧带鞋,49,145,69,100,93,TPR鞋底,日常休闲,特步男鞋,1,0,1208,1
106,魔术贴鞋,48,125,79,99,92,PU中底,日常休闲,李宁休闲,0,1,18,2
1992,套脚款式,53,361,79,285,95,混合鞋底,工装硬朗,李宁休闲,0,0,629,3
707,系带设计,43,352,98,345,91,PU中底,户外机能,特步男鞋,1,0,47,3
785,套脚款式,48,156,99,154,98,MD发泡底,潮流高街,特步男鞋,1,0,2225,1
5964,系带设计,44,139,71,99,91,TPR鞋底,工装硬朗,斯凯奇潮,1,1,3971,2
1708,系带设计,53,235,86,202,90,MD发泡底,潮流高街,安踏运动,0,1,821,2
517,系带设计,55,148,67,99,93,MD发泡底,工装硬朗,京东京造,1,1,1003,2
547,拉链鞋款,58,118,84,99,99,PU中底,简约百搭,耐克潮流,1,1,1081,2
647,套脚款式,51,280,97,272,90,橡胶大底,复古潮鞋,阿迪达斯,0,0,2806,1
162,魔术贴鞋,59,174,57,99,96,混合鞋底,复古潮鞋,京东京造,1,1,1287,2
1354,松紧带鞋,50,232,63,146,96,混合鞋底,运动休闲,李宁休闲,0,0,1483,1
12066,套脚款式,34,291,67,195,93,PU中底,复古潮鞋,特步男鞋,0,1,7,0
1320,魔术贴鞋,45,191,88,168,94,橡胶大底,简约百搭,京东京造,0,0,303,1
265,魔术贴鞋,56,786,51,401,99,EVA轻底,复古潮鞋,特步男鞋,0,1,1020,3
963,拉链鞋款,42,245,97,238,93,混合鞋底,潮流高街,阿迪达斯,0,1,33,2
135,拉链鞋款,56,124,80,99,95,PU中底,工装硬朗,阿迪达斯,0,1,1120,2
1896,魔术贴鞋,59,430,82,353,90,PU中底,潮流高街,阿迪达斯,0,0,161,3
531,系带设计,43,269,70,188,95,PU中底,户外机能,李宁休闲,1,1,40,2
1034,套脚款式,47,108,92,99,99,MD发泡底,工装硬朗,其他品牌,1,0,1088,1
365,松紧带鞋,44,408,74,302,100,橡胶大底,运动休闲,阿迪达斯,0,0,480,3
2428,松紧带鞋,41,177,56,99,90,TPR鞋底,工装硬朗,其他品牌,0,0,118,1
